parcel,year,error
01240412004,2022,'Billing'
01240407040,2011,'Billing'
01240420021,2018,'Assessments'
01240410028,2022,'Billing'
01240407042,2011,'Billing'
01240419018,2003,'Billing'
01240414053,2023,list index out of range
01240410051,2022,'Billing'
01240404025,2013,'Billing'
01240405066,2012,'Billing'
01240409066,2010,'Billing'
01240416043,2003,'Billing'
01240409071,2014,'Billing'
01240407030,2012,'Billing'
01240407031,2012,'Billing'
01240405038,2012,'Billing'
01240410027,2022,'Billing'
01240419005,2003,'Billing'
01240411060,2022,'Billing'
01240328035,2010,'Billing'
01240419012,2003,'Billing'
01240413010,2011,'Billing'
01240416042,2003,'Billing'
01240432013,1998,'Assessments'
01240416002,2022,'Billing'
01240421004,2022,'Billing'
0124323001,2009,'Property Information'
0124323002,2009,'Property Information'
01240416007,2022,'Billing'
01240416055,2022,'Billing'
01240415048,2015,'Billing'
01240421034,2003,'Billing'
01240415026,2022,'Billing'
01240416016,2022,'Billing'
01240416030,2022,'Billing'
01240404006,2015,'Billing'
01240424023,2018,'Billing'
01240416005,2022,'Billing'
01240416031,2022,'Billing'
01240404012,2018,'Billing'
01240414044,2022,'Billing'
01240416006,2022,'Billing'
01240419006,2022,'Billing'
01240401047,2018,'Billing'
01240405062,2012,'Billing'
01240404010,2018,'Billing'
01240416001,2022,'Billing'
01240424022,2018,'Billing'
01240416015,2022,'Billing'
01240407004,2012,'Billing'
01240404011,2018,'Billing'
01240416038,2016,'Billing'
01240420016,2022,'Billing'
01240416003,2022,'Billing'
01240421008,2022,'Billing'
01240405039,2012,'Billing'
01240419007,2022,'Billing'
01240407002,2012,'Billing'
01240421009,2022,'Billing'
01240418029,2022,'Billing'
01240415058,2022,'Billing'
01240424024,2018,'Billing'
01240421007,2022,'Billing'
01240421033,2003,'Billing'
01240421058,2010,'Billing'
01240407001,2012,'Billing'
01240407003,2012,'Billing'
01240419004,2003,'Billing'
01240416036,2016,'Billing'
01240421006,2022,'Billing'
01240421005,2022,'Billing'
01240426014,2003,'Billing'
01240416037,2016,'Billing'
01240424021,2018,'Billing'
01240415021,2003,'Billing'
01240414026,2022,'Billing'
01240404008,2015,'Billing'
01240422019,2011,'Billing'
01240415019,2010,'Billing'
01240415023,2003,'Billing'
01240415022,2003,'Billing'
01240422011,2022,'Billing'
01240425033,2014,'Billing'
01240434006,2003,'Billing'
01240411040,2014,'Billing'
01240404057,2015,'Billing'
01240416017,2016,'Billing'
01240401028,2018,'Billing'
01240411039,2014,'Billing'
01240426013,2003,'Billing'
01240434005,2003,'Billing'
01250100003,2003,'Billing'
01240416018,2016,'Billing'
01240418031,2022,'Billing'
01240422018,2011,'Billing'
01240416057,2016,'Billing'
01240425020,2022,'Billing'
01240424002,2022,'Billing'
01240414011,2010,'Billing'
01240424020,2018,'Billing'
01240426005,2022,'Billing'
01240428013,2014,'Billing'
01240424011,2022,'Billing'
01240426008,2022,'Billing'
01240428009,2014,'Billing'
01240426006,2022,'Billing'
01240401027,2018,'Billing'
01250100028,2003,'Billing'
01240428003,2014,'Billing'
01240424013,2018,'Billing'
01240414010,2010,'Billing'
01240415050,2015,'Billing'
01240428005,2014,'Billing'
01240428012,2014,'Billing'
01240424017,2018,'Billing'
01240428010,2014,'Billing'
01240434062,2000,'Assessments'
01240405046,2012,'Billing'
01240426004,2022,'Billing'
01240424010,2018,'Billing'
01240425037,2022,'Billing'
01240426007,2022,'Billing'
01240428004,2014,'Billing'
01240428011,2014,'Billing'
01250100004,2003,'Billing'
01250100026,2003,'Billing'
01250100019,2003,'Billing'
01240426051,2014,'Billing'
01240428002,2014,'Billing'
01250100002,2003,'Billing'
01240426034,2022,'Billing'
01250100009,2003,'Billing'
01250100018,2003,'Billing'
01240425034,2014,'Billing'
01250100001,2003,'Billing'
01240426012,2003,'Billing'
01250100011,2003,'Billing'
01250100008,2003,'Billing'
01240425035,2014,'Billing'
01250100025,2003,'Billing'
01240415020,2010,'Billing'
01250100022,2003,'Billing'
01250100010,2003,'Billing'
01250100040,2003,'Billing'
01240433051,2022,'Billing'
01240428030,2014,'Billing'
01240432017,2016,'Billing'
01240408002,2022,'Billing'
01250100024,2003,'Billing'
01250100012,2003,'Billing'
01250100029,2003,'Billing'
01250100015,2003,'Billing'
01250100039,2003,'Billing'
01250100020,2003,'Billing'
01250100007,2003,'Billing'
01240424012,2022,'Billing'
01250100041,2003,'Billing'
01240433024,2022,'Billing'
01250100030,2003,'Billing'
01250100042,2003,'Billing'
01250100021,2003,'Billing'
01240426011,2003,'Billing'
01250100016,2003,'Billing'
01250108029,1992,'Assessments'
01250101036,2003,'Billing'
01240408045,2022,'Billing'
01240433068,2022,'Billing'
01250100035,2003,'Billing'
01240432016,2016,'Billing'
01250100017,2003,'Billing'
01240433047,2022,'Billing'
01240434007,2003,'Billing'
01250100045,2003,'Billing'
01250100034,2003,'Billing'
01250101038,2003,'Billing'
01250100046,2003,'Billing'
01240433023,2022,'Billing'
01250100038,2003,'Billing'
01250101012,2003,'Billing'
01250100036,2003,'Billing'
01250101037,2003,'Billing'
01250108032,1993,'Assessments'
01250100032,2003,'Billing'
01250100027,2003,'Billing'
01250100023,2003,'Billing'
01250100043,2003,'Billing'
01250100031,2003,'Billing'
01250101015,2003,'Billing'
01250100037,2003,'Billing'
01250100044,2003,'Billing'
01240433062,2022,'Billing'
01240433065,2022,'Billing'
01250100033,2003,'Billing'
01250101013,2003,'Billing'
01240424015,2016,'Billing'
01240433064,2022,'Billing'
01240415049,2015,'Billing'
01240433066,2022,'Billing'
01240433063,2022,'Billing'
01250103004,2003,'Billing'
01250103003,2003,'Billing'
01250103005,2003,'Billing'
01240433067,2022,'Billing'
01240426052,2022,'Billing'
01240433057,2022,'Billing'
01240433054,2022,'Billing'
01240418018,2022,'Billing'
01240416040,2016,'Billing'
01250101035,2003,'Billing'
01250103002,2003,'Billing'
01240424014,2018,'Billing'
01240426009,2014,'Billing'
01240424019,2018,'Billing'
01240433070,2022,'Billing'
01250101014,2003,'Billing'
01240429016,2022,'Billing'
01240428008,2014,'Billing'
01240433002,2022,'Billing'
01250103025,2003,'Billing'
01240414038,2009,'Billing'
01250103006,2003,'Billing'
01240433001,2022,'Billing'
01250100005,2003,'Billing'
01240421040,2016,'Billing'
01240424016,2018,'Billing'
01250103001,2003,'Billing'
01240416039,2016,'Billing'
01250103026,2003,'Billing'
01250100006,2003,'Billing'
01250200023,1997,'Assessments'
01250103011,2003,'Billing'
01250201050,1998,'Assessments'
01240434045,2009,'Billing'
01250109019,1994,'Assessments'
01240424018,2016,'Billing'
01250103014,2003,'Billing'
01250103010,2003,'Billing'
01250201047,1998,'Assessments'
01250103009,2003,'Billing'
01250103023,2003,'Billing'
01240420011,2016,'Billing'
01250103015,2003,'Billing'
01250103044,2003,'Billing'
01240421041,2016,'Billing'
01250103012,2003,'Billing'
01240434054,2017,'Billing'
01250103013,2003,'Billing'
01240434052,2017,'Billing'
01250103024,2003,'Billing'
01240434053,2017,'Billing'
01240434047,2009,'Billing'
01240434046,2009,'Billing'
01250200026,2003,'Assessments'
01240426010,2014,'Billing'
01240434033,2009,'Billing'
01240408001,2022,'Billing'
01240434036,2009,'Billing'
01250104015,2022,'Billing'
02010102017,1999,'Assessments'
01240426038,2022,'Billing'
01240424009,2018,'Billing'
01240434035,2009,'Billing'
01250109046,2019,'Billing'
01244221001,2016,'Billing'
01240434034,2009,'Billing'
01240429014,2022,'Billing'
01240434043,2020,'Billing'
01240426037,2022,'Billing'
01240429015,2022,'Billing'
01250106001,2022,'Billing'
01250107027,2016,'Billing'
01250507002,2023,list index out of range
01250109056,2022,'Billing'
01250106004,2022,'Billing'
01250106019,2022,'Billing'
01240434032,2009,'Billing'
01250106002,2022,'Billing'
01250106003,2022,'Billing'
01250201080,2017,'Billing'
01250108023,2019,'Billing'
01250108050,2022,'Billing'
01250106017,2003,'Billing'
01250201081,2022,'Billing'
01250106021,2022,'Billing'
01250106018,2003,'Billing'
01250104005,2022,'Billing'
01250108024,2019,'Billing'
01250201032,2011,'Billing'
01250201022,2011,'Billing'
01250201023,2011,'Billing'
01250104004,2022,'Billing'
01240426036,2022,'Billing'
01250201003,2022,'Billing'
01250203033,2018,'Billing'
01250201082,2022,'Billing'
01250201076,2011,'Billing'
01250201004,2022,'Billing'
01250201006,2022,'Billing'
01250201002,2022,'Billing'
01250200029,2022,'Billing'
01250107003,2013,'Billing'
02010108020,2000,'Assessments'
02010101028,2016,'Billing'
01250104014,2022,'Billing'
01250201025,2018,'Billing'
01240424001,2022,'Billing'
01250201005,2022,'Billing'
01240434044,2020,'Billing'
01250104001,2022,'Billing'
02010100034,2022,'Billing'
01250107004,2013,'Billing'
01250201031,2011,'Billing'
02010100022,2022,'Billing'
02010101027,2016,'Billing'
01250203009,2010,'Billing'
01250201033,2011,'Billing'
01250204015,2009,'Billing'
01250108047,2019,'Billing'
02010107017,2003,'Billing'
02010100036,2022,'Billing'
02010100021,2022,'Billing'
01250105023,2017,'Billing'
02010105025,2008,'Billing'
01250206012,2022,'Billing'
01250109049,2019,'Billing'
02010105024,2008,'Billing'
01250201020,2013,'Billing'
01250203011,2018,'Billing'
02010101005,2011,'Billing'
01250105022,2017,'Billing'
02010107018,2003,'Billing'
02010101004,2011,'Billing'
02010107016,2003,'Billing'
02010101003,2011,'Billing'
01250206008,2022,'Billing'
01250201070,2021,'Billing'
02010109010,2004,'Billing'
02010100013,2015,'Billing'
02010100029,2022,'Billing'
01250203010,2010,'Billing'
02010100030,2015,'Billing'
02010100014,2015,'Billing'
01250206010,2022,'Billing'
02010103022,2021,'Billing'
01250201068,2021,'Billing'
01250201024,2018,'Billing'
01250203013,2016,'Billing'
01250206011,2022,'Billing'
01250105031,2017,'Billing'
02010108010,2014,'Billing'
01250201021,2013,'Billing'
02010110024,2018,'Billing'
01250206032,2022,'Billing'
01250204014,2009,'Billing'
02010105011,2011,'Billing'
02010105012,2011,'Billing'
01250203015,2016,'Billing'
01250105029,2017,'Billing'
02010101020,2020,'Billing'
02010108009,2014,'Billing'
02010105017,2015,'Billing'
02010109009,2004,'Billing'
02010101002,2011,'Billing'
01250203014,2016,'Billing'
02010105014,2020,'Billing'
02010101019,2020,'Billing'
01250206009,2022,'Billing'
02010100011,2015,'Billing'
02010104009,2021,'Billing'
02010107014,2017,'Billing'
02010100012,2015,'Billing'
02010102013,2022,'Billing'
02010101001,2011,'Billing'
01250203012,2018,'Billing'
02010100023,2022,'Billing'
02010105013,2011,'Billing'
02010100024,2022,'Billing'
02010105016,2015,'Billing'
02010107015,2017,'Billing'
02010200004,2006,'Billing'
02010108032,2017,'Billing'
01250204022,2019,'Billing'
02010110007,2016,'Billing'
02010110006,2016,'Billing'
02010103021,2021,'Billing'
02010108031,2017,'Billing'
02010105008,2022,'Billing'
01250204024,2019,'Billing'
01250204023,2019,'Billing'
02010108025,2022,'Billing'
02010108026,2022,'Billing'
02010108004,2022,'Billing'
02010104012,2022,'Billing'
02010217003,1995,'Assessments'
02030100045,2001,'Assessments'
02010408017,1999,'Assessments'
02030200035,1995,'Assessments'
02030100007,1997,'Assessments'
02010408015,1999,'Assessments'
02010206012,1995,'Assessments'
02030300021,2003,'Assessments'
02030100039,1998,'Assessments'
02030200034,1997,'Assessments'
02030200014,1997,'Assessments'
02010209022,2003,'Billing'
02024100002,2021,'Billing'
02030102008,2003,'Billing'
02010214019,2023,list index out of range
02010205011,2003,'Billing'
02030200040,2003,'Assessments'
0201X205056,2007,'Assessments'
02010205055,2007,'Assessments'
02020400005,2021,'Billing'
02010213020,2010,'Assessments'
02014411001,2010,'Billing'
02030104028,2021,'Billing'
02010408016,1997,'Assessments'
02010309076,2015,'Assessments'
02010209023,2003,'Billing'
02010302007,2006,'Billing'
02020202026,2021,'Billing'
02010207056,2020,'Billing'
02010410005,2004,'Billing'
02030202006,2021,'Billing'
02010205017,2007,'Billing'
02010211009,2006,'Billing'
02010205016,2007,'Billing'
02010205012,2003,'Billing'
02010205015,2007,'Billing'
02030300028,2004,'Billing'
02030102007,2003,'Billing'
02010207046,2022,'Billing'
02010205014,2007,'Billing'
02010414001,2022,'Billing'
02010405005,2006,'Billing'
02030105001,2016,'Billing'
02010217017,2004,'Billing'
02020204010,2022,'Billing'
02010211008,2006,'Billing'
02020201023,2022,'Billing'
02010207047,2022,'Billing'
02020207017,2022,'Billing'
02010217018,2004,'Billing'
02010211020,2008,'Billing'
02010303004,2007,'Billing'
02010404002,2004,'Billing'
02020202027,2022,'Billing'
02010408029,2013,'Billing'
02010410024,2022,'Billing'
02010205029,2009,'Billing'
02010210010,2022,'Billing'
02010205032,2007,'Billing'
02030300029,2004,'Billing'
02010207045,2022,'Billing'
02010300002,2022,'Billing'
02010213018,2010,'Billing'
02010410022,2022,'Billing'
02020203006,2022,'Billing'
02010413001,2022,'Billing'
02010205030,2009,'Billing'
02010405004,2006,'Billing'
02030104025,2011,'Billing'
02010306004,2022,'Billing'
02020205001,2022,'Billing'
02010407013,2011,'Billing'
02010207026,2009,'Billing'
02030200007,2008,'Billing'
02030103011,2022,'Billing'
02010205010,2011,'Billing'
02030104009,2011,'Billing'
02010302006,2006,'Billing'
02030300011,2004,'Billing'
02010213016,2010,'Billing'
02010208008,2022,'Billing'
02010206006,2010,'Billing'
02010303003,2007,'Billing'
02020400004,2022,'Billing'
02020206015,2022,'Billing'
02010217016,2004,'Billing'
02010305006,2012,'Billing'
02020100011,2022,'Billing'
02030200037,2012,'Billing'
02010213017,2010,'Billing'
02010207027,2009,'Billing'
02010205009,2011,'Billing'
02010215002,2022,'Billing'
02010205005,2015,'Billing'
02010205004,2015,'Billing'
02030200003,2008,'Billing'
02010410006,2004,'Billing'
02010305007,2012,'Billing'
02030200002,2011,'Billing'
02010205033,2007,'Billing'
02010408028,2007,'Billing'
02020100010,2022,'Billing'
02030200001,2011,'Billing'
02030300032,2014,'Billing'
02010208011,2020,'Billing'
02010216011,2013,'Billing'
02010209044,2015,'Billing'
02030300035,2014,'Billing'
02030200017,2012,'Billing'
02010209042,2015,'Billing'
02010217015,2008,'Billing'
02010216012,2013,'Billing'
02030100051,2018,'Billing'
02030200008,2008,'Billing'
02010217019,2017,'Billing'
02010206005,2010,'Billing'
02030200004,2008,'Billing'
02010207055,2021,'Billing'
02030100014,2009,'Billing'
02010410026,2008,'Billing'
02010208010,2020,'Billing'
02030200022,2011,'Billing'
02010209043,2015,'Billing'
02030102022,2022,'Billing'
02030300046,2014,'Billing'
02010217014,2008,'Billing'
02030100050,2018,'Billing'
02010406025,2017,'Billing'
02010407021,2012,'Billing'
02010207028,2009,'Billing'
02030102021,2022,'Billing'
02030301005,2003,'Billing'
02030301006,2003,'Billing'
02010407014,2011,'Billing'
02030300014,2007,'Billing'
02010200009,2013,'Billing'
02010205057,2015,'Billing'
02030105037,2007,'Billing'
02010405018,2018,'Billing'
02010209029,2022,'Billing'
02030105009,2019,'Billing'
02010407015,2011,'Billing'
02010408022,2015,'Billing'
02010200005,2006,'Billing'
02010200006,2006,'Billing'
02030300044,2004,'Billing'
02030201010,2015,'Billing'
02010408023,2015,'Billing'
02010408024,2015,'Billing'
02010405015,2018,'Billing'
02010404001,2004,'Billing'
02010406002,2012,'Billing'
02030100010,2003,'Billing'
02010209041,2015,'Billing'
02030100011,2003,'Billing'
02030200021,2011,'Billing'
02010200010,2013,'Billing'
02010405016,2018,'Billing'
02010407012,2016,'Billing'
02010200008,2006,'Billing'
02030300013,2007,'Billing'
02010208044,2015,'Billing'
02010207051,2003,'Billing'
02010405017,2018,'Billing'
02010200007,2006,'Billing'
02010407022,2012,'Billing'
02010213003,2011,'Billing'
02010217001,2017,'Billing'
02010206045,2013,'Billing'
02010406001,2012,'Billing'
02010206044,2013,'Billing'
02010207025,2019,'Billing'
02030105010,2019,'Billing'
02030302014,2008,'Billing'
02030302015,2008,'Billing'
02030302013,2008,'Billing'
02010213004,2011,'Billing'
02030302017,2008,'Billing'
02030302016,2008,'Billing'
02030302018,2008,'Billing'
02030302025,2010,'Billing'
02030302023,2010,'Billing'
02010407029,2016,'Billing'
02030302028,2010,'Billing'
02030302027,2010,'Billing'
02030302029,2010,'Billing'
02030201009,2015,'Billing'
02030302030,2010,'Billing'
02010207024,2019,'Billing'
02010406003,2015,'Billing'
02030302024,2010,'Billing'
02030303032,2022,'Billing'
02030303029,2022,'Billing'
02030303031,2022,'Billing'
02030309008,1994,'Assessments'
02030302026,2010,'Billing'
02030305036,2015,'Billing'
02030303030,2022,'Billing'
02010207023,2020,'Billing'
02030309045,1994,'Assessments'
02030303026,2022,'Billing'
02030309033,1993,'Assessments'
02030303027,2022,'Billing'
02030302020,2019,'Billing'
02040203094,1995,'Assessments'
02030303028,2022,'Billing'
02040304048,2003,'Assessments'
02030305005,2011,'Billing'
02030302019,2019,'Billing'
02030305009,2015,'Billing'
02030305028,2009,'Billing'
02030305007,2015,'Billing'
02030305006,2015,'Billing'
02030305058,2009,'Billing'
02030307059,2023,list index out of range
02030305008,2015,'Billing'
02030305035,2015,'Billing'
02030305033,2015,'Billing'
02040202059,2023,list index out of range
02030305004,2011,'Billing'
02040305062,2003,'Assessments'
02030305034,2015,'Billing'
02030305040,2020,'Billing'
02040304035,2005,'Billing'
02030305046,2020,'Billing'
02030308049,2023,list index out of range
02040203007,2022,'Billing'
02030305054,2020,'Billing'
02030305039,2020,'Billing'
02040303043,2004,'Billing'
02030305045,2020,'Billing'
02040304039,2005,'Billing'
02030305043,2020,'Billing'
02040304038,2005,'Billing'
02030305044,2020,'Billing'
02030308048,2023,list index out of range
02030305056,2015,'Billing'
02030305037,2020,'Billing'
02040302044,2007,'Billing'
02040203008,2022,'Billing'
02040302001,2007,'Billing'
02040304049,2005,'Billing'
02030305038,2020,'Billing'
02040206031,2022,'Billing'
02040302020,2010,'Billing'
02030307022,2019,'Billing'
02034202001,2018,'Billing'
02040315008,1999,'Assessments'
02040315028,1996,'Assessments'
02040302023,2010,'Billing'
02040307070,2023,list index out of range
02040312011,2004,'Billing'
02040307071,2023,list index out of range
02040302021,2010,'Billing'
02040302022,2010,'Billing'
